cumPop_phi009,L_phi009,cumPop_phi014,L_phi014
0.0870073638399132,4.39776948324509e-14,0.0642499947511091,3.50336494815829e-14
0.0887766444708922,6.49184080777335e-06,0.0696233020757434,2.12690773157775e-05
0.090547189131696,1.94847982856093e-05,0.0738492140991208,5.47237985778882e-05
0.092319373713465,3.89922860855669e-05,0.0775551444536451,9.87311748573895e-05
0.0940935421438877,6.50313863517456e-05,0.0809536559111141,0.000152540271157947
0.0958700098290013,9.76224437865776e-05,0.0841462333837861,0.000215725915381414
0.0976490666852272,0.000136788713795335,0.0871904025849248,0.000288024035785299
0.0994309797575985,0.000182556055627905,0.0901223823817049,0.000369263300126324
0.101215995505534,0.000234952663795844,0.0929666632410732,0.000459331075139166
0.103004341804839,0.00029400883205328,0.0957406853132363,0.000558154383826997
0.104796229707499,0.000359756745219338,0.0984573665423972,0.000665688346639999
0.106581836577264,0.000431825939822607,0.101090684163737,0.000780345960400802
0.108358915075466,0.00051007137199412,0.103645931240477,0.000901718688792239
0.11012817072086,0.00059446411011097,0.106135968600185,0.00102985026954482
0.111890240228064,0.000684979454230283,0.108570669440839,0.0011647715984029
0.113645700060986,0.000781596397028067,0.110957799942954,0.00130650571127249
0.115395073678472,0.000884297164883995,0.113303592792615,0.00145507074620021
0.117138837707604,0.000993066825004825,0.115613134976334,0.00161048175838456
0.118877427231643,0.00110789294732952,0.117890638348728,0.00177275185786535
0.120611240342355,0.00122876531216368,0.120139633506573,0.00194189293420449
0.122340642077495,0.00135567565621096,0.122363111928652,0.00211791612263545
0.124065967841505,0.00148861745102232,0.124563632283819,0.00230083210488253
0.1257875263896,0.00162758570895601,0.126743401342949,0.00249065130241696
0.127505602441119,0.00177257681259732,0.128904336522282,0.00268738399878745
0.12922045897664,0.00192358836427497,0.131048114899731,0.00289104041472042
0.130932339264165,0.00208061905286717,0.13317621210813,0.00310163075157352
0.132641468652201,0.00224366853554326,0.135289933542493,0.00331916521353501
0.134348056161531,0.00241273733245671,0.137390439654886,0.0035436540155816
0.136052295902455,0.00258782673271027,0.139478766646973,0.00377510738197171
0.137754368340187,0.00276893871016511,0.141555843540965,0.00401353553855059
0.139454441427722,0.00295607584787594,0.143622506372329,0.00425894870112643
0.141152671622634,0.00314924127010756,0.145679510074049,0.0045113570614782
0.142849204801927,0.00334843858103542,0.147727538493781,0.00477077077207356
0.144544177087067,0.00355367180935511,0.149767212889075,0.00503719993023846
0.146237715589685,0.00376494535813026,0.151799099172966,0.00531065456228431
0.147929939086999,0.00398226395929633,0.15382371412664,0.00559114460793257
0.149620958634834,0.00420563263231269,0.155841530752881,0.00587867990526022
0.15131087812509,0.00443505664651952,0.157852982910592,0.00617327017630592
0.152999794793652,0.00467054148681153,0.159858469344448,0.00647492501341965
0.154687799683965,0.0049120928222866,0.161858357203015,0.00678365386639688
0.156374978070897,0.0051597164775695,0.163852985122142,0.00709946603041017
0.158061409848918,0.0054134184065449,0.165842665937194,0.0074223706347321
0.159747169888187,0.00567320466826516,0.167827689077056,0.00775237663222912
0.161432328361692,0.00593908140482451,0.169808322684111,0.00808949278959906
0.163116951046255,0.00621105482101473,0.171784815497407,0.00843372767831779
0.164801099599871,0.00648913116559719,0.173757398530343,0.00878508966625948
0.166484831817622,0.00677331671404439,0.175726286569504,0.0091435869099521
0.16816820186811,0.00706361775261906,0.177691679517246,0.00950922734743037
0.169851260512195,0.00736004056367332,0.17965376359738,0.00988201869164922
0.171534055305608,0.00766259141206169,0.181612712440539,0.0102619684244215
0.173216630786853,0.00797127653257292,0.183568688063463,0.0106490837908448
0.17489902865168,0.0082861021182951,0.185521841754563,0.0110433717941862
0.176581287915258,0.00860707430983621,0.187472314876381,0.0114448391911915
0.178263445063095,0.00893419918533091,0.189420239594251,0.0118534924877921
0.179945534191636,0.00926748275116962,0.191365739539216,0.0122693379351812
0.181627587139362,0.00960693093339315,0.193308930412256,0.0126923815262331
0.183309633609186,0.00995254956970031,0.195249920536018,0.0131226289922437
0.1849917012828,0.0103043444020216,0.197188811359462,0.0135600857999686
0.186673815927639,0.010662321069616,0.199125697920219,0.0140047571489382
0.188356001496998,0.0110264851026507,0.201060669268866,0.014456647969032
0.190038280223855,0.0113968419162293,0.202993808858868,0.0149157629182939
0.191720672708845,0.0117733968048349,0.204925194905473,0.0153821063809707
0.193403198002842,0.0121561549371579,0.206854900716534,0.0158556824657615
0.195085873684528,0.0125451213512822,0.208782994997842,0.0163364950042606
0.196768715933323,0.0129403009502038,0.210709542135334,0.0168245475495839
0.198451739597996,0.0133416984976578,0.212634602456247,0.0173198433751642
0.200134958261277,0.0137493186142354,0.214558232471101,0.0178223854737068
0.201818384300732,0.0141631657737682,0.216480485098181,0.0183321765562917
0.203502028946173,0.0145832442999641,0.218401409872027,0.0188492190516159
0.20518590233383,0.0150095583632766,0.220321053137298,0.0193735151053658
0.206870013557504,0.0154421119779938,0.222239458229214,0.01990506657971
0.208554370716908,0.0158809089995313,0.224156665641714,0.0204438750529069
0.210238980963374,0.0163259531219176,0.226072713184297,0.0209899418190191
0.211923850543097,0.0167772478754585,0.227987636128474,0.0215432678877274
0.213608984838085,0.0172347966245702,0.229901467344641,0.022103853984239
0.215294388404946,0.0176986025657701,0.231814237430129,0.022671700549284
0.216980065011656,0.0181686687258162,0.233725974829099,0.023246807739195
0.21866601767244,0.0186449979599863,0.235636705944915,0.0238291754260634
0.220352248680863,0.0191275929504875,0.237546455245542,0.0244188031979704
0.222038759641267,0.0196164562049897,0.239455245362501,0.0250156903592862
0.223725551498626,0.0201115900552753,0.241363097183839,0.025619835931034
0.225412624566936,0.0206129966559983,0.243270029941554,0.0262312386513153
0.22709997855621,0.0211206779835463,0.245176061293867,0.0268498969757929
0.228787612598171,0.0216346358350006,0.2470812074027,0.0274758090782277
0.230475525270712,0.0221548718271877,0.248985483006695,0.0281089728510679
0.232163714621202,0.0226813873958183,0.250888901490093,0.0287493859060851
0.233852178188684,0.0232141837947075,0.252791474947726,0.0293970455750571
0.235540913025055,0.023753262095074,0.254693214246413,0.030051948910494
0.237229915715261,0.0242986231849114,0.256594129082977,0.0307140926864041
0.238919182396574,0.0248502677684307,0.258494228039115,0.0313834733990995
0.240608708777002,0.0254081963655671,0.260393518633323,0.0320600872680381
0.242298490152863,0.0259724093115507,0.262292007370063,0.0327439302366994
0.243988521425593,0.0265429067565358,0.264189699786344,0.0334349979734938
0.245678797117808,0.027119688665287,0.266086600495895,0.0341332858727032
0.247369311388666,0.0277027548169184,0.267982713231053,0.0348387890554504
0.249060058048572,0.0282921048046836,0.269878040882529,0.0355515023706966
0.250751030573248,0.0288877380358142,0.271772585537171,0.036271420396266
0.252442222117211,0.0294896537314041,0.273666348513849,0.0369985374398947
0.25413362552668,0.0300978509263376,0.275559330397561,0.0377328475403041
0.255825233351954,0.0307123284692589,0.277451531071888,0.038474344468297
0.25751703785927,0.0313330850225814,0.279342949749872,0.0392230217278751
0.25920903104218,0.0319601190625346,0.281233585003415,0.0399788725573772
0.260901204632469,0.0325934288792472,0.283123434791294,0.0407418899306363
0.262593550110628,0.0332330125768643,0.285012496485856,0.0415120665581567
0.264286058715913,0.0338788680736973,0.28690076689847,0.0422893948883072
0.265978721456006,0.0345309931024053,0.288788242303812,0.0430738671085321
0.267671529116298,0.0351893852102064,0.290674918463044,0.043865475146578
0.269364472268805,0.0358540417591168,0.292560790645942,0.0446642106717359
0.271057541280749,0.0365249599262185,0.294445853652031,0.0454700650960975
0.272750726322803,0.0372021367039515,0.296330101830792,0.0462830295758262
0.274444017377027,0.037885568900432,0.298213529100976,0.0471030950124406
0.276137404244501,0.0385752531397942,0.300096128969069,0.0479302520541105
0.277830876552683,0.0392711858625547,0.301977894546976,0.048764491096966
0.279524423762479,0.0399733633259992,0.303858818568933,0.0496058022864168
0.281218035175064,0.0406817816045894,0.30573889340771,0.0504541755184829
0.282911699938452,0.0413964365903911,0.307618111090131,0.0513096004411366
0.284605407053826,0.0421173239935203,0.309496463311945,0.0521720664556529
0.286299145381639,0.0428444393426088,0.311373941452083,0.0530415627179707
0.287992903647506,0.0435777779852865,0.313250536586329,0.0539180781400625
0.289686670447873,0.0443173350886819,0.31512623950044,0.054801601391313
0.291380434255501,0.0450631056399379,0.31700104070273,0.0556921208999057
0.29307418342475,0.0458150844467437,0.318874930436155,0.0565896248542179
0.294767906196684,0.0465732661378813,0.320747898689916,0.0574941012042225
0.296461590703998,0.0473376451637875,0.322619935210607,0.0584055376628976
0.298155224975777,0.0481082157971285,0.324491029512926,0.059323921707643
0.299848796942098,0.0488849721333885,0.326361170889971,0.0602492405817026
0.30154229443847,0.0496679080914714,0.328230348423142,0.061181481295594
0.303235705210133,0.0504570174143141,0.330098550991661,0.0621206306285431
0.304929016916209,0.0512522936695127,0.331965767281735,0.0630666751299251
0.306622217133719,0.0520537302499587,0.333831985795372,0.0640196011207105
0.308315293361465,0.0528613203744879,0.335697194858872,0.0649793946949164
0.310008233023795,0.0536750570885383,0.337561382630997,0.065946041721063
0.311701023474231,0.0544949332648195,0.339424537110845,0.0669195278436343
0.313393651999001,0.055320941603991,0.341286646145437,0.0678998384845433
0.315086105820435,0.0561530746353504,0.343147697437026,0.0688869588446022
0.316778372100277,0.0569913247175307,0.345007678550142,0.0698808739049954
0.318470437942874,0.0578356840392065,0.346866576918392,0.0708815684287572
0.320162290398278,0.0586861446198079,0.348724379851011,0.0718890269622531
0.321853916465242,0.0595426983102439,0.350581074539185,0.0729032338366641
0.323545303094135,0.0604053367936323,0.35243664806215,0.0739241731694743
0.325236437189755,0.0612740515860384,0.354291087393086,0.0749518288659624
0.326927305614069,0.0621488340372199,0.356144379404797,0.075986184620695
0.328617895188857,0.0630296753313797,0.357996510875204,0.0770272239190229
0.330308192698287,0.0639165664879251,0.359847468492648,0.0780749300385813
0.331998184891412,0.0648094983622337,0.361697238861009,0.0791292860507901
0.333687858484582,0.0657084616464255,0.363545808504661,0.0801902748223584
0.335377200163802,0.0666134468701416,0.365393163873253,0.0812578790167905
0.337066196587004,0.0675244444013276,0.367239291346333,0.0823320810958938
0.338754834386267,0.0684414444470244,0.369084177237825,0.0834128633212886
0.340443100169961,0.0693644370541629,0.370927807800348,0.08450020775592
0.342130980524834,0.0702934121103652,0.372770169229402,0.0855940962655704
0.343818462018043,0.0712283593447497,0.374611247667416,0.0866945105203751
0.345505531199119,0.0721692683287426,0.376451029207663,0.0878014319963375
0.347192174601885,0.0731161284768926,0.37828949989805,0.088914841976847
0.348878378746308,0.0740689290476914,0.38012664574479,0.090034721554197
0.350564130140315,0.075027659144398,0.38196245271595,0.0911610516311045
0.352249415281542,0.0759923077158675,0.383796906744896,0.0922938129222302
0.353934220659046,0.0769628635573836,0.385629993733621,0.0934329859557
0.355618532754966,0.077939315311496,0.387461699555975,0.0945785510746264
0.357302338046135,0.0789216514688603,0.38929201006079,0.0957304884386309
0.358985623005651,0.0799098603690827,0.391120911074912,0.0968887780253671
0.36066837410441,0.0809039302015677,0.392948388406135,0.0980533996320441
0.362350577812585,0.0819038490063693,0.39477442784605,0.0992243328769491
0.364032220601077,0.0829096046750457,0.396599015172802,0.100401557200973
0.365713288942924,0.0839211849515168,0.398422136153767,0.101585051869131
0.367393769314666,0.0849385774329251,0.400243776548145,0.102774795972091
0.369073648197684,0.0859617695704991,0.402063922109478,0.103970768427693
0.370752912079491,0.0869907486704201,0.403882558588089,0.105172947982477
0.372431547455006,0.0880255018946911,0.405699671733448,0.106381313213201
0.374109540827774,0.0890660162620091,0.407515247296474,0.10759584252837
0.375786878711174,0.0901122786486388,0.409329271031758,0.108816514169755
0.377463547629579,0.0911642757892895,0.41114172869973,0.110043306213916
0.379139534119498,0.0922219942779942,0.412952606068756,0.111276196573725
0.38081482473068,0.0932854205689909,0.414761888917178,0.112515162999883
0.382489406027197,0.0943545409776057,0.416569563035289,0.113760183082447
0.384163264588493,0.095429341681138,0.418375614227256,0.115011234252342
0.385836387010406,0.096509808719748,0.420180028312984,0.116268293782886
0.387508759906173,0.0975959279973459,0.421982791129925,0.117531338791305
0.389180369907398,0.0986876852824827,0.423783888534839,0.118800346240249
0.390851203665001,0.0997850662092424,0.4255833064055,0.120075292939308
0.392521247850147,0.100888056278137,0.427381030642356,0.121356155546527
0.394190489155139,0.101996640857,0.429177047170137,0.122642910569922
0.395858914294306,0.103110805181887,0.430971341939426,0.123935534368987
0.397526510004853,0.104230534357971,0.432763900928172,0.125234003156207
0.399193263047698,0.105355813360445,0.434554710143174,0.126538292998569
0.40085916020829,0.10648662703542,0.436343755621514,0.127848379819066
0.402524188297399,0.107622960100829,0.43813102343195,0.129164239398209
0.404188334151893,0.10876479714733,0.439916499676272,0.130485847375525
0.405851584635493,0.109912122639209,0.441700170490621,0.131813179251065
0.407513926639509,0.111064920915288,0.443482022046769,0.133146210386903
0.409175347083561,0.112223176189829,0.445262040553357,0.134484916008637
0.41083583291628,0.113386872553441,0.447040212257112,0.135829271206885
0.41249537111599,0.114555993973987,0.448816523444016,0.137179250938784
0.414153948691376,0.115730524297495,0.450590960440452,0.138534830029479
0.415811552682137,0.116910447249065,0.452363509614308,0.139895983173619
0.41746817015962,0.118095746433778,0.454134157376064,0.141262684936845
0.419123788227437,0.119286405337609,0.455902890179832,0.14263490975728
0.420778394022073,0.120482407328332,0.457669694524382,0.144012631947011
0.422431974713477,0.12168373565644,0.459434556954127,0.145395825693573
0.424084517505632,0.122890373456047,0.461197464060091,0.146784465061434
0.425736009637123,0.124102303745805,0.462958402480838,0.148178523993469
0.427386438381679,0.125319509429815,0.46471735890339,0.149577976312439
0.429035791048712,0.126541973298538,0.466474320064102,0.150982795722463
0.430684054983839,0.127769678029709,0.468229272749528,0.152392955810491
0.432331217569386,0.129002606189248,0.469982203797252,0.153808430047772
0.43397726622489,0.130240740232173,0.471733100096701,0.155229191791323
0.435622188407581,0.131484062503513,0.473481948589931,0.156655214285386
0.437265971612857,0.132732555239217,0.475228736272397,0.158086470662897
0.438908603374742,0.133986200567072,0.476973450193693,0.159522933946938
0.440550071266339,0.135244980507612,0.478716077458278,0.160964577052196
0.442190362900269,0.136508876975027,0.480456605226177,0.162411372786415
0.443829465929096,0.137777871778082,0.482195020713665,0.163863293851844
0.445467368045752,0.139051946621021,0.483931311193928,0.165320312846685
0.447104056983938,0.140331083104483,0.485665463997708,0.166782402266539
0.448739520518525,0.141615262726412,0.487397466513928,0.168249534505842
0.450373746465941,0.142904466882964,0.489127306190296,0.169721681859306
0.452006722684553,0.144198676869423,0.490854970533902,0.171198816523355
0.453638437075031,0.145497873881105,0.49258044711178,0.172680910597554
0.455268877580711,0.14680203901427,0.494303723551473,0.174167936086036
0.456898032187946,0.148111153267027,0.496024787541563,0.175659864898931
0.458525888926448,0.149425197540248,0.497743626832201,0.177156668853787
0.460152435869622,0.150744152638469,0.499460229235611,0.178658319676984
0.461777661134892,0.152067999270799,0.501174582626582,0.180164789005155
0.463401552884018,0.153396718051826,0.502886674942944,0.181676048386596
0.465024099323404,0.154730289502521,0.504596494186034,0.18319206928267
0.466645288704404,0.156068694051143,0.506304028421141,0.18471282306922
0.46826510932361,0.157411912034143,0.508009265777943,0.186238281037962
0.469883549523142,0.158759923697064,0.509712194450926,0.187768414397888
0.471500597690927,0.160112709195445,0.511412802699793,0.189303194276657
0.473116242260969,0.161470248595721,0.513111078849857,0.19084259172199
0.474730471713614,0.162832521876122,0.514807011292426,0.19238657770305
0.47634327457581,0.164199508927573,0.51650058848517,0.193935123111831
0.477954639421357,0.16557118955459,0.518191798952483,0.195488198764534
0.479564554871149,0.166947543476177,0.519880631285822,0.197045775402945
0.481173009593415,0.168328550326725,0.521567074144049,0.198607823695803
0.48277999230395,0.169714189656899,0.523251116253748,0.200174314240171
0.484385491766338,0.171104440934539,0.524932746409543,0.2017452175628
0.485989496792176,0.172499283545547,0.526611953474394,0.203320504121486
0.48759199624128,0.173898696794779,0.528288726379891,0.204900144306429
0.489192979021898,0.175302659906935,0.529963054126532,0.206484108441583
0.490792434090911,0.176711152027448,0.531634925783997,0.208072366786005
0.492390350454025,0.178124152223366,0.533304330491405,0.209664889535199
0.493986717165965,0.179541639484246,0.534971257457568,0.211261646822455
0.495581523330658,0.180963592723031,0.536635695961229,0.212862608720184
0.497174758101413,0.182389990776934,0.538297635351295,0.21446774524125
0.498766410681093,0.183820812408323,0.539957065047062,0.216077026340299
0.500356470322288,0.185256036305596,0.541613974538427,0.217690421915078
0.501944926327476,0.186695641084063,0.543268353386094,0.219307901807758
0.503531768049182,0.188139605286821,0.544920191221772,0.220929435806244
0.505116984890133,0.189587907385627,0.54656947774836,0.22255499364549
0.506700566303404,0.191040525781778,0.548216202740131,0.224184545008797
0.508282501792569,0.192497438806977,0.549860356042904,0.225818059529124
0.509862780911835,0.193958624724205,0.551501927574204,0.227455506790376
0.511441393266179,0.195424061728591,0.553140907323425,0.229096856328702
0.513018328511478,0.196893727948279,0.554777285351975,0.23074207763378
0.514593576354639,0.198367601445291,0.556411051793417,0.2323911401501
0.516167126553717,0.199845660216394,0.558042196853607,0.234044013278245
0.517738968918033,0.201327882193959,0.559670710810819,0.235700666376162
0.519309093308292,0.202814245246822,0.561296584015865,0.237361068760435
0.520877489636685,0.204304727181143,0.562919806892211,0.239025189707548
0.522444147867004,0.20579930574126,0.56454036993608,0.240692998455144
0.524009058014735,0.207297958610548,0.566158263716554,0.242364464203281
0.52557221014716,0.208800663412265,0.567773478875671,0.244039556115687
0.527133594383451,0.21030739771041,0.569386006128505,0.245718243320999
0.528693200894757,0.211818139010566,0.570995836263254,0.247400494914009
0.530251019904295,0.21333286476075,0.572602960141311,0.249086279956899
0.531807041687427,0.214851552352257,0.574207368697335,0.250775567480473
0.533361256571744,0.216374179120502,0.575809052939314,0.252468326485383
0.534913654937139,0.217900722345862,0.57740800394862,0.254164525943352
0.53646422721588,0.219431159254514,0.579004212880064,0.255864134798389
0.538012963892677,0.220965467019272,0.580597670961941,0.257567121968005
0.539559855504749,0.222503622760422,0.582188369496068,0.259273456344413
0.541104892641886,0.224045603546552,0.583776299857825,0.260983106795738
0.542648065946506,0.225591386395387,0.585361453496177,0.26269604216721
0.544189366113713,0.227140948274612,0.586943821933707,0.264412231282356
0.545728783891346,0.228694266102703,0.588523396766631,0.266131642944187
0.547266310080032,0.230251316749745,0.590100169664813,0.267854245936383
0.548801935533227,0.231812077038259,0.591674132371777,0.269580009024464
0.550335651157265,0.233376523744018,0.59324527670471,0.271308900956969
0.551867447911393,0.234944633596867,0.594813594554462,0.273040890466616
0.553397316807812,0.236516383281534,0.596379077885543,0.274775946271468
0.554925248911708,0.238091749438444,0.597941718736115,0.276514037076085
0.556451235341286,0.239670708664532,0.599501509217975,0.278255131572682
0.557975267267798,0.241253237514047,0.601058441516541,0.279999198442267
0.559497335915566,0.242839312499358,0.602612507890825,0.281746206355786
0.56101743256201,0.24442891009176,0.604163700673414,0.283496123975258
0.562535548537666,0.246022006722272,0.60571201227043,0.285248919954905
0.5640516752262,0.247618578782435,0.607257435161503,0.287004562942277
0.565565804064433,0.249218602625111,0.608799961899729,0.288763021579368
0.567077926542342,0.250822054565271,0.610339585111626,0.290524264503736
0.568588034203078,0.252428910880793,0.611876297497088,0.29228826034961
0.570096118642971,0.254039147813244,0.613410091829337,0.294054977748988
0.571602171511536,0.255652741568671,0.614940960954864,0.295824385332744
0.573106184511474,0.257269668318381,0.616468897793375,0.297596451731713
0.574608149398673,0.258889904199723,0.617993895337727,0.299371145577784
0.576108057982206,0.260513425316866,0.619515946653862,0.301148435504978
0.577605902124329,0.262140207741578,0.621035044880741,0.302928290150525
0.57910167374047,0.263770227513994,0.622551183230266,0.304710678155937
0.580595364799223,0.265403460643391,0.624064354987212,0.306495568168071
0.582086967322335,0.267039883108952,0.62557455350914,0.308282928840189
0.583576473384696,0.268679470860536,0.627081772226321,0.310072728833016
0.58506387511432,0.270322199819439,0.628586004641643,0.311864936815784
0.586549164692327,0.27196804587915,0.63008724433053,0.313659521467279
0.588032334352926,0.273616984906117,0.631585484940843,0.315456451476875
0.589513376383392,0.275268992740493,0.633080720192788,0.317255695545572
0.590992283124042,0.276924045196893,0.634572943878818,0.319057222387017
0.592469046968208,0.278582118065143,0.636062149863529,0.320861000728527
0.593943660362211,0.280243187111025,0.637548332083559,0.322666999312107
0.595416115805329,0.281907228077023,0.639031484547478,0.324475186895457
0.596886405849767,0.283574216683061,0.640511601335679,0.326285532252974
0.598354523100622,0.285244128627245,0.641988676600264,0.328098004176759
0.599820460215848,0.286916939586596,0.643462704564932,0.3299125714776
0.601284209906218,0.288592625217783,0.644933679524855,0.331729202985965
0.602745764935285,0.290271161157855,0.646401595846561,0.333547867552984
0.60420511811934,0.291952523024965,0.647866447967808,0.335368534051419
0.60566226232737,0.293636686419098,0.64932823039746,0.337191171376644
0.607117190481014,0.295323626922789,0.650786937715354,0.339015748447599
0.608569895554512,0.297013320101844,0.652242564572173,0.340842234207758
0.610020370574664,0.298705741506054,0.653695105689311,0.342670597626075
0.611468608620773,0.30040086666991,0.655144555858732,0.344500807697935
0.612914602824598,0.302098671113312,0.656590909942839,0.346332833446095
0.614358346370298,0.303799130342273,0.658034162874327,0.348166643921621
0.61579983249438,0.305502219849631,0.659474309656042,0.350002208204816
0.617239054485639,0.307207915115741,0.660911345360833,0.351839495406144
0.618676005685103,0.308916191609179,0.662345265131408,0.353678474667151
0.620110679485969,0.310627024787438,0.663776064180181,0.355519115161378
0.621543069333549,0.312340390097616,0.665203737789118,0.357361386095264
0.6229731687252,0.31405626297711,0.666628281309586,0.359205256709053
0.624400971210261,0.315774618854299,0.668049690162196,0.361050696277683
0.625826470389993,0.317495433149229,0.669467959836642,0.362897674111682
0.627249659917504,0.319218681274296,0.670883085891541,0.364746159558047
0.628670533497685,0.320944338634918,0.672295063954271,0.366596122001126
0.630089084887138,0.322672380630215,0.673703889720807,0.368447530863487
0.631505307894106,0.324402782653676,0.675109558955552,0.370300355606784
0.632919196378399,0.326135520093833,0.67651206749117,0.372154565732622
0.634330744251318,0.32787056833492,0.677911411228417,0.374010130783407
0.635739945475583,0.32960790275754,0.679307586135964,0.375867020343199
0.637146794065253,0.331347498739323,0.680700588250228,0.377725204038549
0.63855128408565,0.333089331655582,0.682090413675193,0.379584651539345
0.639953409653275,0.334833376879967,0.683477058582233,0.381445332559634
0.641353164935733,0.336579609785115,0.684860519209935,0.383307216858455
0.642750544151647,0.338328005743295,0.686240791863912,0.385170274240656
0.644145541570574,0.340078540127056,0.687617872916627,0.387034474557705
0.645538151512924,0.341831188309866,0.688991758807205,0.388899787708504
0.646928368349869,0.343585925666748,0.690362446041247,0.390766183640185
